Incident Number,Close Code
22083690,ADVI
22083839,ADVI
22084140,ADVI
22084191,ADVI
22084237,ADVI
22084469,ADVI
22084519,ADVI
22084638,ADVI
22084695,ADVI
22084767,ADVI
22084820,ADVI
22085024,ADVI
22085076,ADVI
22085245,ADVI
22085312,ADVI
22085320,ADVI
22085344,ADVI
22085379,ADVI
22085389,ADVI
22085406,ADVI
22085435,ADVI
22085527,ADVI
22085609,ADVI
22085639,ADVI
22085644,ADVI
22085703,ADVI
22085784,ADVI
22086207,ADVI
22086213,ADVI
22086470,ADVI
22086525,ADVI
22086668,ADVI
22086710,ADVI
22086782,ADVI
22086786,ADVI
22086815,ADVI
22086821,ADVI
22086892,ADVI
22086940,ADVI
22087073,ADVI
22087375,ADVI
22087487,ADVI
22087603,ADVI
22087700,ADVI
22087723,ADVI
22087860,ADVI
22087861,ADVI
22087901,ADVI
22087909,ADVI
22087968,ADVI
22087995,ADVI
22088038,ADVI
22088103,ADVI
22088249,ADVI
22088258,ADVI
22088307,ADVI
22088378,ADVI
22088482,ADVI
22088671,ADVI
22088748,ADVI
22088773,ADVI
22088802,ADVI
22088889,ADVI
22088945,ADVI
22089232,ADVI
22089276,ADVI
22089290,ADVI
22089340,ADVI
22089351,ADVI
22089456,ADVI
22089483,ADVI
22089593,ADVI
22089623,ADVI
22089669,ADVI
22089720,ADVI
22089728,ADVI
22089805,ADVI
22089892,ADVI
22089899,ADVI
22089902,ADVI
22090107,ADVI
22090123,ADVI
22090187,ADVI
22090277,ADVI
22090440,ADVI
22090452,ADVI
22090457,ADVI
22090631,ADVI
22090696,ADVI
22090809,ADVI
22090862,ADVI
22090889,ADVI
22090953,ADVI
22090986,ADVI
22091084,ADVI
22091107,ADVI
22091173,ADVI
22091424,ADVI
22091449,ADVI
22091459,ADVI
22091601,ADVI
22091617,ADVI
22091791,ADVI
22091806,ADVI
22091867,ADVI
22091872,ADVI
22091923,ADVI
22091975,ADVI
22092052,ADVI
22092059,ADVI
22092269,ADVI
22092332,ADVI
22092472,ADVI
22092474,ADVI
22092477,ADVI
22092540,ADVI
22092562,ADVI
22092612,ADVI
22092647,ADVI
22092687,ADVI
22092755,ADVI
22092786,ADVI
22092864,ADVI
22093322,ADVI
22093449,ADVI
22093456,ADVI
22093492,ADVI
22093493,ADVI
22093499,ADVI
22093570,ADVI
22093592,ADVI
22093610,ADVI
22093627,ADVI
22094378,ADVI
22094468,ADVI
22094581,ADVI
22094605,ADVI
22094642,ADVI
22094650,ADVI
22094676,ADVI
22094692,ADVI
22094700,ADVI
22094831,ADVI
22094871,ADVI
22094877,ADVI
22094916,ADVI
22095093,ADVI
22095250,ADVI
22095297,ADVI
22095334,ADVI
22095338,ADVI
22095471,ADVI
22095599,ADVI
22095689,ADVI
22096107,ADVI
22096127,ADVI
22096140,ADVI
22096241,ADVI
22096515,ADVI
22096662,ADVI
22096713,ADVI
22096836,ADVI
22096852,ADVI
22097032,ADVI
22097037,ADVI
22097121,ADVI
22097187,ADVI
22097201,ADVI
22097259,ADVI
22097293,ADVI
22097306,ADVI
22097389,ADVI
22097390,ADVI
22097553,ADVI
22097567,ADVI
22097622,ADVI
22097636,ADVI
22097681,ADVI
22097699,ADVI
22097823,ADVI
22097835,ADVI
22097857,ADVI
22097889,ADVI
22097997,ADVI
22098010,ADVI
22098104,ADVI
22098156,ADVI
22098166,ADVI
22098174,ADVI
22098203,ADVI
22098238,ADVI
22098358,ADVI
22098419,ADVI
22098446,ADVI
22098464,ADVI
22098512,ADVI
22098576,ADVI
22098704,ADVI
22098808,ADVI
22098818,ADVI
22098886,ADVI
22099039,ADVI
22099105,ADVI
22099428,ADVI
22099574,ADVI
22099610,ADVI
22099656,ADVI
22099724,ADVI
22099730,ADVI
22099732,ADVI
22099755,ADVI
22099768,ADVI
22099811,ADVI
22099965,ADVI
22100205,ADVI
22100206,ADVI
22100321,ADVI
22100412,ADVI
22100448,ADVI
22100476,ADVI
22100493,ADVI
22100550,ADVI
22100662,ADVI
22100693,ADVI
22100922,ADVI
22100941,ADVI
22101014,ADVI
22101261,ADVI
22101336,ADVI
22101344,ADVI
22101409,ADVI
22101443,ADVI
22101451,ADVI
22101465,ADVI
22101603,ADVI
22101809,ADVI
22101825,ADVI
22101871,ADVI
22101920,ADVI
22102043,ADVI
22102252,ADVI
22102396,ADVI
22102402,ADVI
22102412,ADVI
22102454,ADVI
22102564,ADVI
22102820,ADVI
22102822,ADVI
22102872,ADVI
22102902,ADVI
22103258,ADVI
22103308,ADVI
22103364,ADVI
22103383,ADVI
22103404,ADVI
22103417,ADVI
22103489,ADVI
22103617,ADVI
22103641,ADVI
22103659,ADVI
22103721,ADVI
22103819,ADVI
22103840,ADVI
22103990,ADVI
22103992,ADVI
22104000,ADVI
22104021,ADVI
22104100,ADVI
22104128,ADVI
22104161,ADVI
22104167,ADVI
22104305,ADVI
22104620,ADVI
22104626,ADVI
22104776,ADVI
22104788,ADVI
22104926,ADVI
22104998,ADVI
22105021,ADVI
22105091,ADVI
22105118,ADVI
22105134,ADVI
22105136,ADVI
22105139,ADVI
22105150,ADVI
22105156,ADVI
22105168,ADVI
22105170,ADVI
22105195,ADVI
22105366,ADVI
22105687,ADVI
22105709,ADVI
22106025,ADVI
22106056,ADVI
22106108,ADVI
22106140,ADVI
22106174,ADVI
22106190,ADVI
22106191,ADVI
22106228,ADVI
22106271,ADVI
22106279,ADVI
22106360,ADVI
22106429,ADVI
22106470,ADVI
22106494,ADVI
22106551,ADVI
22106553,ADVI
22106658,ADVI
22106686,ADVI
22106982,ADVI
22107055,ADVI
22107098,ADVI
22107121,ADVI
22107195,ADVI
22107233,ADVI
22107269,ADVI
22107459,ADVI
22107801,ADVI
22108011,ADVI
22108052,ADVI
22108077,ADVI
22108098,ADVI
22108118,ADVI
22108121,ADVI
22108133,ADVI
22108173,ADVI
22108175,ADVI
22108389,ADVI
22108493,ADVI
22108507,ADVI
22108517,ADVI
22108672,ADVI
22108727,ADVI
22108800,ADVI
22108974,ADVI
22109111,ADVI
22109174,ADVI
22109199,ADVI
22109301,ADVI
22109606,ADVI
22109633,ADVI
22109644,ADVI
22109696,ADVI
22109729,ADVI
22109823,ADVI
22109840,ADVI
22109902,ADVI
22109932,ADVI
22109995,ADVI
22110063,ADVI
22110332,ADVI
22110415,ADVI
22110642,ADVI
22110772,ADVI
22110951,ADVI
22110996,ADVI
22111032,ADVI
22111044,ADVI
22111052,ADVI
22111082,ADVI
22111123,ADVI
22111154,ADVI
22111408,ADVI
22111430,ADVI
22111432,ADVI
22111445,ADVI
22111603,ADVI
22111634,ADVI
22111709,ADVI
22111719,ADVI
22111769,ADVI
