Incident Number,Close Code
20058064,ADVI
20058067,ADVI
20058074,ADVI
20058136,ADVI
20058142,ADVI
20058162,ADVI
20058175,ADVI
20058338,ADVI
20058474,ADVI
20058526,ADVI
20058737,ADVI
20058999,ADVI
20059009,ADVI
20059026,ADVI
20059046,ADVI
20059064,ADVI
20059077,ADVI
20059179,ADVI
20059190,ADVI
20059207,ADVI
20059211,ADVI
20059221,ADVI
20059369,ADVI
20059469,ADVI
20059483,ADVI
20059644,ADVI
20059919,ADVI
20059970,ADVI
20060009,ADVI
20060209,ADVI
20060229,ADVI
20060268,ADVI
20060434,ADVI
20060473,ADVI
20060522,ADVI
20060538,ADVI
20060717,ADVI
20060955,ADVI
20060965,ADVI
20061000,ADVI
20061117,ADVI
20061224,ADVI
20061433,ADVI
20061945,ADVI
20062078,ADVI
20062160,ADVI
20062297,ADVI
20062351,ADVI
20062372,ADVI
20062566,ADVI
20062587,ADVI
20062734,ADVI
20062827,ADVI
20062849,ADVI
20063058,ADVI
20063104,ADVI
20063238,ADVI
20063398,ADVI
20063434,ADVI
20063602,ADVI
20063653,ADVI
20063673,ADVI
20063792,ADVI
20063823,ADVI
20063994,ADVI
20064064,ADVI
20064217,ADVI
20064241,ADVI
20064294,ADVI
20064504,ADVI
20064524,ADVI
20064531,ADVI
20064546,ADVI
20064566,ADVI
20064671,ADVI
20064768,ADVI
20064915,ADVI
20065099,ADVI
20065290,ADVI
20065360,ADVI
20065383,ADVI
20065415,ADVI
20065416,ADVI
20065463,ADVI
20065467,ADVI
20065471,ADVI
20065486,ADVI
20065523,ADVI
20065529,ADVI
20065619,ADVI
20065630,ADVI
20065906,ADVI
20066013,ADVI
20066320,ADVI
20066382,ADVI
20066429,ADVI
20066441,ADVI
20066517,ADVI
20066717,ADVI
20066740,ADVI
20066812,ADVI
20066893,ADVI
20066918,ADVI
20066959,ADVI
20067201,ADVI
20067297,ADVI
20067396,ADVI
20067471,ADVI
20067497,ADVI
20067550,ADVI
20067570,ADVI
20067596,ADVI
20067608,ADVI
20067772,ADVI
20067962,ADVI
20067976,ADVI
20067989,ADVI
20068015,ADVI
20068304,ADVI
20068350,ADVI
20068351,ADVI
20068409,ADVI
20068411,ADVI
20068452,ADVI
20068466,ADVI
20068629,ADVI
20068639,ADVI
20068709,ADVI
20068751,ADVI
20068905,ADVI
20068990,ADVI
20068996,ADVI
20069011,ADVI
20069077,ADVI
20069102,ADVI
20069124,ADVI
20069149,ADVI
20069263,ADVI
20069408,ADVI
20069553,ADVI
20069616,ADVI
20069630,ADVI
20069721,ADVI
20069723,ADVI
20069886,ADVI
20069887,ADVI
20069893,ADVI
20069951,ADVI
